Loading raw data - Data: (9166, 120, 6) Labels: (9166, 120, 3)
Before normalization - Data shape: (9166, 120, 6) [-6.53186037e+00  1.09563701e+00  7.50957234e+00 -9.42993150e-03
 -8.63647463e-03 -1.58691408e-03]
After normalization - Data: (9166, 120, 6) Labels: (9166, 120, 3) [-0.66651636  0.1117997   0.76628289 -0.00942993 -0.00863647 -0.00158691]

Normalized Samples
[-0.61816811  0.1017263   0.81249097 -0.00270081  0.00247192 -0.00222778]
[-0.61558128  0.10407023  0.81467703 -0.00280762  0.00930786 -0.00340271]
[-0.61699007  0.10407024  0.81696024  0.00296021  0.01091003 -0.00820923]

Training Configurations:
INPUT_LEN: 85
PREDICT_LEN: 5
TRAIN_RATE: 0.8
BATCH_SIZE: 32
LEARNING_RATE: 0.0001
INITIAL_REMOVE: 20
WINDOW_SIZE: 5
THRESHOLD: 0.0275
MIN_ACTIVE: 5
Number of sequences: 9166
Min length: 5
Max length: 100
Mean length: 96.89
Median length: 100.0
Filtered data shapes:
Sequence 0: (100, 6)
Sequence 1: (100, 6)
Sequence 2: (100, 6)
Sequence 3: (100, 6)
Sequence 4: (100, 6)
Total NSP pairs: 91078
Input: torch.Size([85, 6]), Target: torch.Size([5, 6]), Input Pos: torch.Size([85]), Target Pos: torch.Size([5])
Input: torch.Size([85, 6]), Target: torch.Size([5, 6]), Input Pos: torch.Size([85]), Target Pos: torch.Size([5])
Input: torch.Size([85, 6]), Target: torch.Size([5, 6]), Input Pos: torch.Size([85]), Target Pos: torch.Size([5])
Total sequences: 9166
Total NSP pairs: 91078
Average NSP pairs per sequence: 9.94
Train NSP pairs: 72862
Val NSP pairs: 9108
Test NSP pairs: 9108
Epoch 71/200, Train Loss: 0.0046, Val Loss: 0.0103, Test Loss: 0.0099
Epoch 72/200, Train Loss: 0.0045, Val Loss: 0.0105, Test Loss: 0.0099
Epoch 73/200, Train Loss: 0.0045, Val Loss: 0.0102, Test Loss: 0.0098
Epoch 74/200, Train Loss: 0.0045, Val Loss: 0.0102, Test Loss: 0.0098
Epoch 75/200, Train Loss: 0.0045, Val Loss: 0.0103, Test Loss: 0.0099
Epoch 76/200, Train Loss: 0.0044, Val Loss: 0.0103, Test Loss: 0.0098
Epoch 77/200, Train Loss: 0.0044, Val Loss: 0.0101, Test Loss: 0.0099
Epoch 78/200, Train Loss: 0.0044, Val Loss: 0.0102, Test Loss: 0.0098
Epoch 79/200, Train Loss: 0.0044, Val Loss: 0.0100, Test Loss: 0.0097
Epoch 80/200, Train Loss: 0.0043, Val Loss: 0.0101, Test Loss: 0.0097
Epoch 81/200, Train Loss: 0.0043, Val Loss: 0.0101, Test Loss: 0.0096
Epoch 82/200, Train Loss: 0.0042, Val Loss: 0.0102, Test Loss: 0.0098
Epoch 83/200, Train Loss: 0.0042, Val Loss: 0.0101, Test Loss: 0.0098
Epoch 84/200, Train Loss: 0.0042, Val Loss: 0.0101, Test Loss: 0.0096
Epoch 85/200, Train Loss: 0.0041, Val Loss: 0.0101, Test Loss: 0.0096
Epoch 86/200, Train Loss: 0.0041, Val Loss: 0.0100, Test Loss: 0.0096
Epoch 87/200, Train Loss: 0.0041, Val Loss: 0.0102, Test Loss: 0.0097
Epoch 88/200, Train Loss: 0.0041, Val Loss: 0.0099, Test Loss: 0.0096
Epoch 89/200, Train Loss: 0.0041, Val Loss: 0.0100, Test Loss: 0.0096
Epoch 90/200, Train Loss: 0.0041, Val Loss: 0.0100, Test Loss: 0.0096
Epoch 91/200, Train Loss: 0.0040, Val Loss: 0.0101, Test Loss: 0.0096
Epoch 92/200, Train Loss: 0.0040, Val Loss: 0.0100, Test Loss: 0.0096
Epoch 93/200, Train Loss: 0.0040, Val Loss: 0.0100, Test Loss: 0.0096
Epoch 94/200, Train Loss: 0.0040, Val Loss: 0.0100, Test Loss: 0.0096
Epoch 95/200, Train Loss: 0.0040, Val Loss: 0.0101, Test Loss: 0.0097
Epoch 96/200, Train Loss: 0.0039, Val Loss: 0.0100, Test Loss: 0.0096
Epoch 97/200, Train Loss: 0.0039, Val Loss: 0.0099, Test Loss: 0.0096
Epoch 98/200, Train Loss: 0.0039, Val Loss: 0.0100, Test Loss: 0.0096
Epoch 99/200, Train Loss: 0.0039, Val Loss: 0.0099, Test Loss: 0.0096
Epoch 100/200, Train Loss: 0.0038, Val Loss: 0.0099, Test Loss: 0.0097
Epoch 101/200, Train Loss: 0.0038, Val Loss: 0.0100, Test Loss: 0.0097
Epoch 102/200, Train Loss: 0.0038, Val Loss: 0.0098, Test Loss: 0.0096
Epoch 103/200, Train Loss: 0.0038, Val Loss: 0.0099, Test Loss: 0.0095
Epoch 104/200, Train Loss: 0.0040, Val Loss: 0.0099, Test Loss: 0.0094
Epoch 105/200, Train Loss: 0.0037, Val Loss: 0.0100, Test Loss: 0.0096
Epoch 106/200, Train Loss: 0.0037, Val Loss: 0.0100, Test Loss: 0.0095
Epoch 107/200, Train Loss: 0.0038, Val Loss: 0.0100, Test Loss: 0.0095
Epoch 108/200, Train Loss: 0.0037, Val Loss: 0.0098, Test Loss: 0.0095
Epoch 109/200, Train Loss: 0.0037, Val Loss: 0.0098, Test Loss: 0.0094
Epoch 110/200, Train Loss: 0.0037, Val Loss: 0.0099, Test Loss: 0.0095
Epoch 111/200, Train Loss: 0.0037, Val Loss: 0.0098, Test Loss: 0.0095
Epoch 112/200, Train Loss: 0.0036, Val Loss: 0.0098, Test Loss: 0.0094
Epoch 113/200, Train Loss: 0.0037, Val Loss: 0.0102, Test Loss: 0.0097
Epoch 114/200, Train Loss: 0.0036, Val Loss: 0.0098, Test Loss: 0.0094
Epoch 115/200, Train Loss: 0.0036, Val Loss: 0.0099, Test Loss: 0.0095
Epoch 116/200, Train Loss: 0.0036, Val Loss: 0.0100, Test Loss: 0.0095
Epoch 117/200, Train Loss: 0.0036, Val Loss: 0.0098, Test Loss: 0.0095
Epoch 118/200, Train Loss: 0.0036, Val Loss: 0.0097, Test Loss: 0.0094
Epoch 119/200, Train Loss: 0.0035, Val Loss: 0.0098, Test Loss: 0.0095
Epoch 120/200, Train Loss: 0.0035, Val Loss: 0.0098, Test Loss: 0.0095
Epoch 121/200, Train Loss: 0.0035, Val Loss: 0.0098, Test Loss: 0.0093
